partner_id,join_date,months_on_platform,weekly_trips,cancel_rate,on_time_rate,avg_rating,earnings_volatility,region,repay_on_time
P108476,2023-03-31 01:30:36.840837,26,24,0.08614696277992967,0.8863843516459317,4.434765847801425,0.0817362208496747,South,0
P108477,2025-03-07 01:30:36.840840,31,27,0.014844397901603974,0.8460603821731049,4.709295243798796,0.22052089102828287,West,0
P108478,2023-12-29 01:30:36.840843,36,35,0.13000415443910956,0.7789819799275128,4.46183964358877,0.2423248404011334,South,0
P108479,2025-04-04 01:30:36.840845,26,25,0.11440704122915911,0.9399617461119638,4.796633171300846,0.2716495273257499,North,1
P108480,2023-06-30 01:30:36.840848,3,28,0.07379286242634266,0.9496905009144565,5.0,0.2699275101005451,North,1
P108481,2023-12-07 01:30:36.840851,28,37,0.09771047375612862,0.9870149508312855,4.807278554943202,0.5,West,0
P108482,2024-11-20 01:30:36.840854,17,27,0.15957766386351976,0.9527398770920471,4.406626010974495,0.24455410517574752,South,0
P108483,2023-06-29 01:30:36.840857,30,35,0.06169137570816332,0.9011181563704417,4.358309958222542,0.46330628478564617,North,0
P108484,2023-03-23 01:30:36.840860,2,30,0.08223757628839413,0.9080871227904002,4.541657903865136,0.2764103605452278,Central,1
P108485,2023-05-26 01:30:36.840863,8,35,0.11598070452235867,0.9635106492049741,4.420226705137237,0.144187576552499,South,1
P108486,2025-06-05 01:30:36.840866,14,31,0.06976882341070202,0.9296627272581672,4.878840339225648,0.22049047180468936,North,1
P108487,2022-10-16 01:30:36.840868,35,31,0.09049420919324856,0.9528396076766256,4.3449009190773324,0.39255595907902086,West,1
P108488,2024-07-11 01:30:36.840871,11,21,0.022735467137127287,0.91085237919036,5.0,0.15879360223657277,Central,0
P108489,2023-06-09 01:30:36.840874,15,26,0.07651566428804638,0.8739993414060518,4.666536906483257,0.05,West,1
P108490,2023-12-19 01:30:36.840877,2,23,0.01908141838109959,0.9257140538520814,4.543605616253493,0.05,West,1
P108491,2023-02-06 01:30:36.840880,32,35,0.07091242440212418,0.7218709337848136,4.263552105564586,0.5,East,0
P108492,2024-01-15 01:30:36.840885,13,27,0.03170639204491615,0.8359044946209899,4.521790610407414,0.17529721485655642,East,1
P108493,2024-06-30 01:30:36.840888,17,30,0.21708504803595238,0.9285685060848471,4.278953126087814,0.22758603499984786,North,0
P108494,2023-02-16 01:30:36.840891,15,28,0.12450110035308568,0.975976069979913,4.86555992021167,0.12281547938773085,South,0
P108495,2024-10-14 01:30:36.840894,33,31,0.16137838661424847,0.7,4.2335046151681786,0.14738911968642052,North,1
P108496,2024-04-05 01:30:36.840896,16,36,0.036951767251573855,0.892829564887521,4.637372102306977,0.14883600745634892,West,1
P108497,2023-05-23 01:30:36.840899,13,27,0.1357199725853993,0.7,3.9201831032326306,0.16534425490553833,Central,1
P108498,2023-02-25 01:30:36.840902,22,31,0.034269042739428296,0.9473473659859606,4.754755242014984,0.2903606526946621,East,0
P108499,2024-12-02 01:30:36.840905,23,33,0.10120562872817634,0.9596290085047244,4.1607430786615724,0.11431466039221781,East,0
P108500,2022-12-17 01:30:36.840908,36,34,0.21765862346618414,0.743551889752784,4.121301083664491,0.05,East,1
P108501,2023-05-10 01:30:36.840911,10,29,0.08351035669521828,0.8094972463077019,4.743667009859813,0.2110223107324258,South,0
P108502,2024-11-03 01:30:36.840914,17,20,0.11663472955320064,0.8846665953598137,4.756284915409948,0.4283778462652416,North,0
P108503,2024-03-01 01:30:36.840917,30,35,0.16153409442471076,0.898482731788607,4.207421953781156,0.13998748981078066,West,1
P108504,2024-01-13 01:30:36.840920,13,26,0.17656871055590256,0.9617641976606859,4.332047290125002,0.05,Central,1
P108505,2023-11-04 01:30:36.840923,30,37,0.07202451802041765,0.8128430129833415,4.4554372005896,0.20341894448086448,South,0
P108506,2025-02-25 01:30:36.840926,30,33,0.1376844629062149,0.9179445385462751,4.109504978630341,0.5,South,0
P108507,2023-10-21 01:30:36.840929,7,31,0.10216808661537537,0.8435235626687747,4.046678750610528,0.23623951635868423,South,0
P108508,2025-02-08 01:30:36.840932,10,24,0.1773557846888253,0.7,4.898996006168723,0.21202150330689096,East,0
P108509,2023-11-22 01:30:36.840935,35,27,0.21597833801309357,0.9190066092969608,4.482961637589741,0.27124379675216176,South,0
P108510,2025-01-04 01:30:36.840937,2,20,0.06841991385095814,0.8719171362841331,4.312597211103342,0.12404734021915682,North,1
P108511,2024-05-13 01:30:36.840940,30,25,0.08485099404429965,0.8449677095784524,4.761554061958993,0.06639579425362695,East,1
P108512,2023-12-26 01:30:36.840944,19,31,0.07633420986900233,0.7769160457934835,5.0,0.16045528361097147,Central,1
P108513,2025-02-17 01:30:36.840947,3,27,0.01056209145088391,0.85591295129603,4.520243689858283,0.3829965006806124,East,1
P108514,2024-04-30 01:30:36.840949,25,29,0.06780974190048558,0.8215654872865046,3.9059463632620086,0.22118523494905112,North,0
P108515,2023-01-30 01:30:36.840952,34,32,0.03986215340796892,0.9151200275855513,4.41440452180922,0.05828892041860254,East,0
P108516,2022-09-15 01:30:36.840955,22,26,0.07366006064710036,0.9193995808942539,4.212306166206993,0.3308644385297236,South,1
P108517,2023-08-20 01:30:36.840958,14,29,0.07245448632704507,0.9367680544255145,4.627195972827625,0.18327402361483003,West,1
P108518,2023-04-15 01:30:36.840961,2,29,0.04114164134536144,0.9826827953171898,4.3789200615198665,0.1638601125117365,Central,1
P108519,2023-03-19 01:30:36.840964,32,29,0.057604169244010066,0.7601072984159154,4.350921318757951,0.0589929059615753,East,1
P108520,2023-09-15 01:30:36.840967,3,39,0.07951378469561998,0.9280567674980779,3.7714850497440784,0.05,East,1
P108521,2024-09-07 01:30:36.840970,8,20,0.026870868276561165,0.8115331286300598,4.742163666713413,0.11639110224771546,West,0
P108522,2025-04-30 01:30:36.840973,26,23,0.07946471512633364,0.8725807401293081,4.2046507132796,0.12053827193085016,North,0
P108523,2023-06-10 01:30:36.840976,32,29,0.02598977085542638,0.8041829222463585,4.183932982477335,0.05,West,1
P108524,2023-10-24 01:30:36.840979,11,32,0.028355416531492105,0.9033567948924132,4.672759788144117,0.27364118991024666,East,1
P108525,2024-08-15 01:30:36.840982,1,33,0.004993699183095369,0.7371552688521535,4.633133655864521,0.1427476758501567,North,1
P108526,2023-01-16 01:30:36.840985,15,34,0.11109270038596182,0.895009159113846,4.49364674787353,0.1774568739035216,East,1
P108527,2023-01-05 01:30:36.840988,4,28,0.03242093105404589,0.9087384579677982,4.468632565232952,0.5,East,0
P108528,2022-11-23 01:30:36.840990,4,23,0.06240374646880051,0.9228452986188664,4.86177571393935,0.064234189986597,South,1
P108529,2022-09-25 01:30:36.840993,28,23,0.12359436308605432,0.8288178706015539,4.291262915511423,0.24900088823082053,South,0
P108530,2023-10-27 01:30:36.840996,10,26,0.06570939138525694,0.7373020940442372,5.0,0.4151275337748828,North,0
P108531,2023-11-16 01:30:36.840999,11,14,0.11146423307269805,0.9669926077519798,4.497351875601664,0.15797022749439987,Central,1
P108532,2025-03-17 01:30:36.841002,23,33,0.07436940502905418,0.9236772993312676,4.511179925815684,0.11225505578530981,South,1
P108533,2023-08-18 01:30:36.841005,3,26,0.256868894592518,0.8392846280119081,4.836678063023756,0.31882336656104066,South,1
P108534,2023-07-03 01:30:36.841008,17,26,0.1518417545068533,0.9256797849087801,4.3999004826271175,0.18716721108839007,West,1
P108535,2024-11-21 01:30:36.841011,22,33,0.06413310613506115,0.9316310612098604,4.980943885667932,0.20682934539700779,East,1
P108536,2023-09-27 01:30:36.841014,27,43,0.09703693768658371,0.8347149018538649,4.787890840142635,0.14651400483073762,Central,0
P108537,2025-05-03 01:30:36.841017,16,35,0.01631929247148093,0.8234537490826146,4.610539546312663,0.20697567403547323,Central,0
P108538,2025-06-27 01:30:36.841019,16,27,0.08228404052340273,0.9756599444468159,4.375593787480762,0.27404363003376425,Central,1
P108539,2025-03-16 01:30:36.841022,3,36,0.12951111666846044,0.8519180220456715,4.179112574500532,0.08783086076579114,West,1
P108540,2023-03-20 01:30:36.841025,33,27,0.05818894340314368,0.9655857233700056,4.33169885865237,0.5,North,0
P108541,2023-09-23 01:30:36.841028,2,40,0.041234404009932564,0.9411370877210499,4.610378527291687,0.12615339490180177,South,1
P108542,2025-03-19 01:30:36.841031,27,25,0.20700917848902284,0.8699181186781689,4.600662920356478,0.23316258226843822,South,0
P108543,2025-01-25 01:30:36.841034,15,28,0.11112512671252552,0.8748443369728733,4.332145007024096,0.19238019961124925,West,1
P108544,2024-08-26 01:30:36.841037,7,33,0.03584441227439239,0.897082985570944,4.739470552807472,0.2045163097143665,West,0
P108545,2022-10-09 01:30:36.841040,9,39,0.05082550417501298,0.8791580492263703,4.122884506104321,0.13009498663483285,East,1
P108546,2022-12-05 01:30:36.841043,6,30,0.0745972670945969,0.9350758673642147,5.0,0.4976660005719211,East,0
P108547,2023-10-11 01:30:36.841046,12,30,0.03719556932378549,0.8930029492614232,5.0,0.10912227396208835,South,1
P108548,2024-12-03 01:30:36.841049,30,32,0.030840502034583422,0.8547842952459044,4.177172932947489,0.1496430985174158,East,1
P108549,2024-06-14 01:30:36.841052,20,32,0.07215524513044003,0.9048030644765788,4.747426185691823,0.05,South,0
P108550,2023-08-27 01:30:36.841055,20,28,0.05696554383312818,0.9164089033093414,4.855499580298911,0.10396553474891052,South,0
P108551,2024-08-25 01:30:36.841058,27,22,0.22270937167380797,0.8931215390665218,4.696915771132145,0.16451187256399918,West,1
P108552,2023-09-21 01:30:36.841060,20,25,0.1289640806414642,0.8634078112347607,4.436980179320548,0.1022686166283786,West,0
P108553,2023-10-20 01:30:36.841063,7,26,0.051354527314064834,0.8252120727172623,4.920402765514394,0.5,South,0
P108554,2025-03-10 01:30:36.841066,30,34,0.1195513048625189,0.8201024208835055,4.727852199804185,0.2546900441477644,East,0
P108555,2024-09-14 01:30:36.841069,8,25,0.04845195811763297,0.9331381922591152,4.56228667114649,0.09789654017921681,Central,1
P108556,2025-04-03 01:30:36.841072,2,38,0.1086226017858173,0.8580550670154992,4.678399606942182,0.33200674700093874,South,1
P108557,2024-09-26 01:30:36.841075,14,23,0.0914341569119085,0.9085181024716952,4.351421950965836,0.301375028527392,Central,1
P108558,2023-12-11 01:30:36.841078,10,31,0.01524832694745535,0.7920580242258429,4.195841359840851,0.2757913925953654,North,1
P108559,2024-04-15 01:30:36.841081,18,27,0.047447596180428674,0.9437001948829927,4.281665682339837,0.05177726888122047,East,0
P108560,2024-01-11 01:30:36.841084,18,27,0.1653841719223396,0.945370168959595,4.230729394974971,0.3740501924782331,Central,0
P108561,2024-01-06 01:30:36.841087,16,33,0.045868044252495965,0.7,4.563662311549561,0.14185129085925235,West,1
P108562,2024-08-21 01:30:36.841090,5,36,0.05144617540873027,0.8500396722725196,4.770254035480981,0.2536773181334686,West,1
P108563,2023-05-06 01:30:36.841093,31,26,0.027293041205235853,0.8705198130541855,4.801285595107167,0.15300478590099964,South,0
P108564,2024-07-17 01:30:36.841096,20,38,0.08509445306778689,0.7944113192472816,4.92113156279641,0.4064086430680587,West,0
P108565,2025-05-23 01:30:36.841098,23,29,0.06457202301773579,0.8536266473283097,4.50778463757395,0.060755363563553266,South,1
P108566,2024-02-29 01:30:36.841101,32,36,0.0409251403052095,0.8497038945743677,4.295508021267953,0.10910596485963962,West,0
P108567,2023-01-13 01:30:36.841104,17,22,0.03532094639958021,0.9807583664661954,4.783283241661149,0.1524091456190032,East,1
P108568,2024-08-29 01:30:36.841107,13,31,0.0837691024313034,0.9018975908434236,4.615032003079238,0.1851256959010873,South,1
P108569,2023-10-09 01:30:36.841110,13,27,0.1269200445762051,0.841682208574134,4.463680855358017,0.13163642875595838,South,1
P108570,2025-06-24 01:30:36.841113,17,33,0.04285673716627095,0.7,4.553109971204199,0.13527220266576653,East,1
P108571,2024-01-07 01:30:36.841116,15,25,0.19813182420330552,0.9573423310142469,4.46565937141315,0.25799601351644713,East,1
P108572,2022-12-11 01:30:36.841119,26,23,0.06672061612455357,0.8795176247898129,4.091908669160126,0.2562813329996356,West,0
P108573,2023-12-31 01:30:36.841121,28,28,0.029558384447472778,0.970152728042761,4.942761780800577,0.23413453211673865,South,1
P108574,2025-02-14 01:30:36.841124,30,28,0.0825854785863508,0.9633510835581935,4.352559259901636,0.4249215575329654,East,1
P108575,2023-09-02 01:30:36.841127,35,37,0.06787119217427033,0.8759966212603728,4.54803148411671,0.08177225688875012,East,1
P108576,2024-03-10 01:30:36.841130,22,33,0.21084484014216748,0.9950802556626576,4.486458074926537,0.28732291664858794,South,0
P108577,2023-12-28 01:30:36.841133,10,30,0.10472141344954658,0.9538107362601831,4.128274647728887,0.05277650323687693,Central,1
P108578,2022-11-23 01:30:36.841136,11,35,0.029303704854799238,0.8253619862077546,4.690457929255773,0.42550297446218455,South,1
P108579,2024-05-01 01:30:36.841139,33,27,0.10715356380202917,0.8299862645674349,4.953222951907736,0.24626929803441194,North,0
P108580,2024-02-21 01:30:36.841142,6,30,0.060768652891393785,0.7501730966931643,4.159321465995769,0.1519624987260766,South,1
P108581,2024-08-27 01:30:36.841145,7,27,0.029668970888732372,0.926652100014589,4.940877094441518,0.23937769325618452,East,0
P108582,2025-06-07 01:30:36.841148,12,19,0.0749429842061472,0.7982046095948827,4.709611400306752,0.5,North,0
P108583,2024-12-28 01:30:36.841151,7,24,0.2176444366442668,0.9044601569867564,4.955125275381077,0.05,South,1
P108584,2023-11-23 01:30:36.841154,2,29,0.23426933964888333,0.9687193145426569,4.362515050315545,0.15068705730912776,Central,1
P108585,2023-05-10 01:30:36.841157,1,35,0.033593833892943896,0.9743973284247602,4.1712162961991845,0.10576204192739236,South,1
P108586,2023-08-03 01:30:36.841159,23,27,0.14145472156713734,0.8013788188884526,4.415094098195165,0.46020208572076016,South,0
P108587,2024-04-26 01:30:36.841162,25,29,0.05288500541352908,0.8512230403709807,4.540046641560431,0.24533809878505602,South,1
P108588,2024-11-29 01:30:36.841165,18,30,0.11547965214223976,0.8220421576197928,4.39927096331952,0.23911264857204723,East,1
P108589,2023-08-04 01:30:36.841168,7,35,0.1250652080886507,0.8260438434382328,4.4755708139368435,0.21686973734360737,North,1
P108590,2024-07-26 01:30:36.841171,3,29,0.04785572457854075,0.826647569813957,4.650979681326123,0.05,East,1
P108591,2024-06-12 01:30:36.841174,29,38,0.06338433930420119,0.8944523746831026,4.421938245569908,0.08533737869094404,South,1
P108592,2022-09-13 01:30:36.841177,10,31,0.02776787300690816,0.9289237884687364,5.0,0.15643450973558437,South,1
P108593,2024-07-31 01:30:36.841180,5,31,0.025521763897106826,0.7694361705025274,4.461671763765506,0.10848354677604172,East,1
P108594,2024-01-22 01:30:36.841183,34,32,0.03174437377307864,0.9500475630210088,4.708771816766315,0.05779796582529872,East,0
P108595,2025-04-17 01:30:36.841186,8,24,0.04998238784828809,0.9513212782893573,4.374487256487558,0.22362493450274698,North,1
P108596,2023-12-28 01:30:36.841189,14,30,0.022132407319511906,0.881183716391407,4.1962712576367185,0.1747834298598686,East,0
P108597,2023-04-17 01:30:36.841191,6,30,0.02555010198223919,0.7,4.548105209131795,0.07152659542551157,East,1
P108598,2024-06-11 01:30:36.841194,1,28,0.023584696550711177,0.8971130013513884,4.7273228067445565,0.1775977718661263,East,1
P108599,2023-05-05 01:30:36.841197,33,25,0.047448532024253816,0.8416254960004632,4.412397522298985,0.5,West,0
P108600,2023-09-20 01:30:36.841200,11,25,0.08765114615491405,0.8990880011065013,3.977688843040021,0.060638220656045516,East,1
P108601,2024-11-20 01:30:36.841203,24,30,0.013318561048353748,0.8574302304878054,4.347214437351089,0.1789987528853585,West,1
P108602,2023-06-15 01:30:36.841206,10,30,0.09620472469864952,0.8801497346624126,4.518302769627465,0.26877667195751215,West,1
P108603,2023-04-18 01:30:36.841209,23,36,0.011246232761257816,0.9313448703846343,4.352485376552574,0.1449023511052451,East,1
P108604,2023-01-31 01:30:36.841211,16,35,0.10553634893847384,0.8802080742026986,4.593908188374887,0.11141362914606297,West,0
P108605,2024-12-11 01:30:36.841214,16,28,0.016955506557171564,0.872149935673993,4.5227173931713205,0.2070072048490389,East,1
P108606,2024-01-28 01:30:36.841217,31,25,0.042397085199938365,0.8942786324774615,4.704895673232415,0.2911915144468424,South,1
P108607,2025-02-03 01:30:36.841220,6,28,0.048581354421768835,0.8436963490303132,4.532864088758576,0.2280218984453838,South,0
P108608,2025-02-27 01:30:36.841223,30,41,0.08923536720990713,0.9810192264918994,4.335653945020685,0.05608340290993105,North,1
P108609,2024-01-10 01:30:36.841226,1,29,0.10925227303636041,0.7684873677999091,4.645067576313724,0.20717373620002527,East,1
P108610,2023-03-30 01:30:36.841229,25,26,0.13152367123551173,0.8231138116640824,4.43655896518005,0.21173767506328278,East,0
P108611,2022-09-20 01:30:36.841232,21,23,0.07078438833848803,0.8112419039066672,3.9755319895980428,0.22191644300038746,Central,0
P108612,2022-12-29 01:30:36.841235,35,37,0.1210164307332531,0.938095762227254,4.119292419641078,0.05,Central,0
P108613,2023-12-20 01:30:36.841238,5,32,0.034566804667150425,0.9174031148378525,4.478334045258871,0.30961197927147466,East,1
P108614,2025-03-22 01:30:36.841241,12,34,0.15924095654892298,0.8991712734116389,4.772564494068769,0.1339697375620318,East,0
P108615,2024-06-08 01:30:36.841244,5,30,0.1938718216061975,0.8527654871101881,4.606833112708383,0.43275017196612703,South,0
P108616,2025-01-02 01:30:36.841247,9,29,0.00986627117274756,0.9688662024668038,4.9446422439072135,0.05,North,1
P108617,2023-02-15 01:30:36.841250,9,29,0.19237361751008408,0.9521653151101996,4.418086848655402,0.3709640960372258,Central,1
P108618,2024-04-08 01:30:36.841252,35,24,0.057263444615396536,0.8710780640919505,4.513480038365626,0.23551563116631657,South,0
P108619,2024-08-20 01:30:36.841255,1,28,0.06536349127297247,0.9175245172612969,4.4090214792600095,0.21324590016845468,West,1
P108620,2025-02-18 01:30:36.841258,10,34,0.050923021906275165,0.9032533340199432,4.013297176165239,0.4305175889190535,North,0
P108621,2023-01-09 01:30:36.841261,36,25,0.06621185907336952,0.8324242983223599,4.534285506445362,0.17304457718168098,South,0
P108622,2024-08-20 01:30:36.841264,35,25,0.13767748264039523,0.9040501676598823,3.983637701766176,0.21875030696085687,South,0
P108623,2023-04-07 01:30:36.841267,17,26,0.016752378912509424,0.9358235985832837,4.572095274082977,0.17424990096096282,West,1
P108624,2024-07-01 01:30:36.841270,13,32,0.026358199584617978,0.8384819311113453,4.665430515654832,0.3867280632169321,East,1
P108625,2023-12-29 01:30:36.841273,6,24,0.020772665017388538,0.9043897512555888,4.5274901297648364,0.05,West,1
P108626,2023-08-08 01:30:36.841276,32,34,0.1503556290367729,0.9745597493827454,4.668494564704552,0.3069673956431768,North,0
P108627,2024-09-29 01:30:36.841279,11,29,0.14619621669505045,0.9813682694142312,5.0,0.06825512300044916,Central,1
P108628,2022-11-16 01:30:36.841282,17,38,0.08091133346474612,0.7406488047763531,4.394798903548407,0.42064498058927535,West,1
P108629,2023-05-28 01:30:36.841284,5,29,0.09482258654377487,0.968910037637616,4.419726268956051,0.5,Central,0
P108630,2023-08-15 01:30:36.841287,6,29,0.1739226657789801,0.8139079945275651,4.666363685032914,0.21038997116847327,West,1
P108631,2024-04-24 01:30:36.841290,10,30,0.10930026049380696,0.7065254937669,4.3894199878317846,0.08380026595343595,South,1
P108632,2025-04-26 01:30:36.841293,33,31,0.14608120750226705,0.7722531780393158,4.52236568079507,0.3101581136958676,North,0
P108633,2025-02-26 01:30:36.841296,30,34,0.0474244113839548,0.9060239825456332,4.115081992143347,0.21886626910144222,North,0
P108634,2023-12-02 01:30:36.841299,21,31,0.05314413879429753,0.922936579171369,4.078667424579949,0.2052704136864738,Central,1
P108635,2024-01-27 01:30:36.841302,17,35,0.008033779015848225,0.726049607298064,4.725661870599233,0.09990287468087705,South,1
P108636,2023-10-22 01:30:36.841305,27,36,0.024804780437288024,0.8667007092269211,4.235356643595063,0.2688651845302666,South,0
P108637,2023-01-26 01:30:36.841308,3,33,0.06987782723644416,0.8959541454081742,4.50453850367966,0.31527965124266716,East,0
P108638,2024-12-19 01:30:36.841311,29,30,0.1476327631555347,0.767705158934117,4.719803861594462,0.2579540048693442,Central,0
P108639,2024-06-06 01:30:36.841314,2,31,0.07356090040589433,0.9486057984954012,4.510883537952679,0.05730711536814645,East,1
P108640,2024-12-03 01:30:36.841317,29,33,0.045342174076333966,0.8753403261377112,4.6985268264059945,0.14485002141993927,South,0
P108641,2024-02-20 01:30:36.841320,36,30,0.055506382504585484,0.7,4.179879907656122,0.17693162125026846,North,1
P108642,2024-07-28 01:30:36.841323,34,32,0.11279151130288556,0.8580453931544855,4.545399114521278,0.2014595780353743,West,1
P108643,2023-10-21 01:30:36.841326,1,34,0.10468219477346537,0.9323249688079825,4.805736620867882,0.11860808040540312,South,1
P108644,2023-09-14 01:30:36.841329,26,36,0.03464901743034989,0.9623937401909357,4.498776346775372,0.05,West,1
P108645,2023-07-31 01:30:36.841332,1,26,0.06186459658652684,0.8256806316632493,4.947294246113864,0.14481008270005177,West,1
P108646,2025-05-03 01:30:36.841335,4,29,0.08898573157113313,0.937726281066007,4.870726025246648,0.08036248403224876,East,1
P108647,2022-09-22 01:30:36.841338,14,34,0.12465017495614314,0.9668252208856727,4.246635100682881,0.05,South,1
P108648,2025-02-12 01:30:36.841341,18,40,0.08259045943798748,0.7247444429430338,4.162781602620616,0.342219648070781,North,0
P108649,2025-02-05 01:30:36.841344,34,29,0.10227391403735149,0.882424755679717,4.773622939830669,0.5,West,0
P108650,2024-12-08 01:30:36.841347,1,27,0.04426795939189224,0.9303646657512017,4.603966904958553,0.13406288881247516,East,1
P108651,2023-03-10 01:30:36.841350,22,31,0.048755458359085825,0.8747433768766971,4.003092744637729,0.4995180057126725,West,0
P108652,2023-02-13 01:30:36.841353,16,22,0.11965822570807218,0.8765828082825882,4.344651504488663,0.15355067245641543,East,1
P108653,2024-10-27 01:30:36.841356,22,32,0.10773845527583945,0.9403642038187341,4.733310465696995,0.1020026419595756,East,1
P108654,2022-09-25 01:30:36.841359,16,25,0.04764504367252093,0.9425490592793985,4.512320876477496,0.05,South,1
P108655,2023-07-25 01:30:36.841362,28,37,0.02809720748006408,0.820687404620374,4.522752584980915,0.07791832946303451,Central,1
P108656,2024-07-28 01:30:36.841365,28,34,0.08471362447427559,0.9708961545892022,4.5198447608268255,0.1713719695834222,North,1
P108657,2023-03-17 01:30:36.841367,22,18,0.023341499998409617,0.9351997415438198,4.331504906725806,0.5,South,0
P108658,2022-10-19 01:30:36.841370,6,21,0.10000617574494293,0.9365922793056913,5.0,0.22822884515982908,Central,1
P108659,2024-12-25 01:30:36.841373,25,25,0.07709207234768223,0.9109544563017397,4.385166726619697,0.13163816305215936,Central,0
P108660,2023-01-26 01:30:36.841376,2,40,0.02122235224650663,0.864043423519017,4.572605281988045,0.16970554675788224,North,1
P108661,2024-10-03 01:30:36.841379,7,23,0.13149843259412444,0.9970472610372613,4.4686790675636265,0.23866941404087005,South,1
P108662,2024-05-22 01:30:36.841382,17,23,0.06623528786429105,0.8365772966034217,4.761096402792431,0.05,Central,0
P108663,2024-07-24 01:30:36.841385,35,35,0.05330979479567993,0.9679531153297884,3.886451010758076,0.19493483529876798,Central,1
P108664,2024-07-18 01:30:36.841388,20,28,0.09143924849752419,0.8524025463013134,4.14841541263885,0.3372160604475044,South,0
P108665,2022-11-21 01:30:36.841391,2,24,0.20140488166441753,0.936893872017815,4.526185510148424,0.08300848661864649,North,1
P108666,2025-07-20 01:30:36.841394,7,28,0.09004396794219684,0.9363719671206037,4.502765510657992,0.12196333905082768,North,1
P108667,2023-07-22 01:30:36.841397,32,28,0.05277222827636168,0.806608503077914,4.206554930439093,0.07086818302025337,Central,0
P108668,2023-10-04 01:30:36.841399,19,28,0.019409493539646185,0.8899218285524829,4.349178146755091,0.1476365703590521,Central,0
P108669,2024-03-21 01:30:36.841402,12,33,0.05493400899405824,0.7826834349504714,4.690608233305659,0.12844851784740244,North,1
P108670,2024-01-16 01:30:36.841405,9,30,0.012650949032243747,0.9923699295580696,4.820356242225109,0.17620470162419755,East,0
P108671,2024-02-20 01:30:36.841408,27,27,0.01484590910015673,0.9208577085585675,4.350351447060098,0.3299860634528403,Central,0
P108672,2024-03-29 01:30:36.841411,14,28,0.10778192529151195,0.8216417987516685,4.6407752924737045,0.17842233110609002,Central,1
P108673,2023-07-10 01:30:36.841414,2,28,0.07055540496053313,0.9200305997191696,3.9267087549226773,0.3060501381978251,North,0
P108674,2024-10-07 01:30:36.841417,21,37,0.08522821005653457,0.8388698053839397,4.579096033676685,0.26884823029081034,Central,0
P108675,2023-05-11 01:30:36.841420,4,26,0.02525720890357364,0.9242998430615069,4.238796321993304,0.05,Central,0
P108676,2024-02-03 01:30:36.841422,21,26,0.03623299695986798,0.9347086853325115,4.614384691609419,0.25450342422122246,West,0
P108677,2023-08-07 01:30:36.841425,22,48,0.008144756787672505,0.8026678766976695,4.477607057583468,0.2412709118130678,West,1
P108678,2023-08-03 01:30:36.841428,2,30,0.0873290201718158,0.902800664689858,4.985657882916682,0.06339896067397148,East,1
P108679,2023-04-28 01:30:36.841431,17,28,0.08817522933698226,0.926264980388162,4.569238219333868,0.10369901228118888,South,1
P108680,2023-12-10 01:30:36.841434,19,31,0.11491102003335797,0.9304128403093935,5.0,0.09280857641236123,South,1
P108681,2022-10-06 01:30:36.841437,24,27,0.09091933259871263,0.9653915557469359,4.6492217815975865,0.2976378203001332,North,1
P108682,2023-06-27 01:30:36.841440,20,28,0.05854999339775934,0.9129245032309397,4.182650012478141,0.3257675826917415,East,0
P108683,2023-03-12 01:30:36.841443,12,34,0.031452245191172484,0.7214282307674889,4.7882003217258955,0.12463150956062306,North,1
P108684,2023-01-09 01:30:36.841446,25,31,0.04353881807920512,0.8387950279923605,4.6149970921410945,0.169572192869608,North,1
P108685,2025-03-25 01:30:36.841449,23,25,0.03431322503701684,0.925335712873592,4.084308103769764,0.18561806556961796,North,0
P108686,2023-12-04 01:30:36.841451,34,25,0.177491754595325,0.9112399710425768,4.200273796149812,0.3792617347542233,West,0
P108687,2025-07-08 01:30:36.841454,32,30,0.043110099312568935,0.7616959552615938,4.026284661010905,0.20972793399268583,Central,0
P108688,2023-11-07 01:30:36.841457,24,47,0.06528766787443589,0.885630336049533,4.612006176783569,0.3895603898881844,Central,0
P108689,2024-04-06 01:30:36.841461,25,22,0.1338398680790785,0.9251848562851561,4.177339723774484,0.32724980824412553,North,1
P108690,2023-09-23 01:30:36.841463,3,30,0.025231046411812615,0.9301869441970909,4.313423928593068,0.2661308975961271,East,0
P108691,2025-07-29 01:30:36.841466,25,41,0.0940445412241805,0.7015924850261664,4.671080157382476,0.12178359464452844,North,0
P108692,2023-12-23 01:30:36.841469,28,34,0.21834531158050963,0.9132107853329933,4.644786801180526,0.19298711899898735,South,1
P108693,2025-01-07 01:30:36.841472,12,27,0.07975836742483697,0.9013363150014096,5.0,0.05,North,1
P108694,2024-11-19 01:30:36.841475,26,37,0.07966690125044788,0.8985751942310125,4.640476732184928,0.08961381098642857,East,1
P108695,2025-07-23 01:30:36.841478,8,31,0.003943598783639219,0.7193621242698344,4.71929119866569,0.08072473925646567,Central,1
P108696,2022-12-28 01:30:36.841481,5,27,0.07060393496206686,0.8330381538262074,4.672431882508167,0.16253396501516135,North,1
P108697,2025-07-26 01:30:36.841484,11,30,0.04634097809154524,0.935205538851557,4.748915332319303,0.20125730377664952,West,0
P108698,2023-01-10 01:30:36.841487,35,29,0.01751601537637778,0.8156877031825704,4.623893004102121,0.5,North,0
P108699,2025-07-02 01:30:36.841490,27,28,0.0962326135659677,0.9613752498585764,4.606896330819209,0.07653983593151084,South,0
